subject_id,session,condition,segment_id,segment_file,n_samples,n_channels
202538,Session01,camsise,0,outputs\cleaned_segments\202538_Session01_camsise.npz,1024,32
202538,Session01,camsise,1,outputs\cleaned_segments\202538_Session01_camsise.npz,1024,32
202538,Session01,camsise,2,outputs\cleaned_segments\202538_Session01_camsise.npz,1024,32
202538,Session01,camsise,3,outputs\cleaned_segments\202538_Session01_camsise.npz,1024,32
202538,Session01,camsise,4,outputs\cleaned_segments\202538_Session01_camsise.npz,1024,32
202538,Session01,camsise,5,outputs\cleaned_segments\202538_Session01_camsise.npz,1024,32
202538,Session01,camsise,6,outputs\cleaned_segments\202538_Session01_camsise.npz,1024,32
202538,Session01,camsise,7,outputs\cleaned_segments\202538_Session01_camsise.npz,1024,32
202538,Session01,camsise,8,outputs\cleaned_segments\202538_Session01_camsise.npz,1024,32
202538,Session01,camsise,9,outputs\cleaned_segments\202538_Session01_camsise.npz,1024,32
202538,Session01,camsise,10,outputs\cleaned_segments\202538_Session01_camsise.npz,1024,32
202539,Session01,karton,0,outputs\cleaned_segments\202539_Session01_karton.npz,1024,32
202539,Session01,karton,1,outputs\cleaned_segments\202539_Session01_karton.npz,1024,32
202539,Session01,karton,2,outputs\cleaned_segments\202539_Session01_karton.npz,1024,32
202539,Session01,karton,3,outputs\cleaned_segments\202539_Session01_karton.npz,1024,32
202539,Session01,karton,4,outputs\cleaned_segments\202539_Session01_karton.npz,1024,32
202539,Session01,karton,5,outputs\cleaned_segments\202539_Session01_karton.npz,1024,32
202539,Session01,karton,6,outputs\cleaned_segments\202539_Session01_karton.npz,1024,32
202539,Session01,karton,7,outputs\cleaned_segments\202539_Session01_karton.npz,1024,32
202539,Session01,karton,8,outputs\cleaned_segments\202539_Session01_karton.npz,1024,32
202539,Session01,karton,9,outputs\cleaned_segments\202539_Session01_karton.npz,1024,32
202539,Session01,karton,10,outputs\cleaned_segments\202539_Session01_karton.npz,1024,32
202539,Session01,camsise,0,outputs\cleaned_segments\202539_Session01_camsise.npz,1024,32
202539,Session01,camsise,1,outputs\cleaned_segments\202539_Session01_camsise.npz,1024,32
202539,Session01,camsise,2,outputs\cleaned_segments\202539_Session01_camsise.npz,1024,32
202539,Session01,camsise,3,outputs\cleaned_segments\202539_Session01_camsise.npz,1024,32
202539,Session01,camsise,4,outputs\cleaned_segments\202539_Session01_camsise.npz,1024,32
202539,Session01,camsise,5,outputs\cleaned_segments\202539_Session01_camsise.npz,1024,32
202539,Session01,camsise,6,outputs\cleaned_segments\202539_Session01_camsise.npz,1024,32
202539,Session01,camsise,7,outputs\cleaned_segments\202539_Session01_camsise.npz,1024,32
202539,Session01,camsise,8,outputs\cleaned_segments\202539_Session01_camsise.npz,1024,32
202539,Session01,camsise,9,outputs\cleaned_segments\202539_Session01_camsise.npz,1024,32
202539,Session01,camsise,10,outputs\cleaned_segments\202539_Session01_camsise.npz,1024,32
202540,Session01,karton,0,outputs\cleaned_segments\202540_Session01_karton.npz,1024,32
202540,Session01,karton,1,outputs\cleaned_segments\202540_Session01_karton.npz,1024,32
202540,Session01,karton,2,outputs\cleaned_segments\202540_Session01_karton.npz,1024,32
202540,Session01,karton,3,outputs\cleaned_segments\202540_Session01_karton.npz,1024,32
202540,Session01,karton,4,outputs\cleaned_segments\202540_Session01_karton.npz,1024,32
202540,Session01,karton,5,outputs\cleaned_segments\202540_Session01_karton.npz,1024,32
202540,Session01,karton,6,outputs\cleaned_segments\202540_Session01_karton.npz,1024,32
202540,Session01,karton,7,outputs\cleaned_segments\202540_Session01_karton.npz,1024,32
202540,Session01,karton,8,outputs\cleaned_segments\202540_Session01_karton.npz,1024,32
202540,Session01,karton,9,outputs\cleaned_segments\202540_Session01_karton.npz,1024,32
202540,Session01,karton,10,outputs\cleaned_segments\202540_Session01_karton.npz,1024,32
202540,Session01,camsise,0,outputs\cleaned_segments\202540_Session01_camsise.npz,1024,32
202540,Session01,camsise,1,outputs\cleaned_segments\202540_Session01_camsise.npz,1024,32
202540,Session01,camsise,2,outputs\cleaned_segments\202540_Session01_camsise.npz,1024,32
202540,Session01,camsise,3,outputs\cleaned_segments\202540_Session01_camsise.npz,1024,32
202540,Session01,camsise,4,outputs\cleaned_segments\202540_Session01_camsise.npz,1024,32
202540,Session01,camsise,5,outputs\cleaned_segments\202540_Session01_camsise.npz,1024,32
202540,Session01,camsise,6,outputs\cleaned_segments\202540_Session01_camsise.npz,1024,32
202540,Session01,camsise,7,outputs\cleaned_segments\202540_Session01_camsise.npz,1024,32
202540,Session01,camsise,8,outputs\cleaned_segments\202540_Session01_camsise.npz,1024,32
202540,Session01,camsise,9,outputs\cleaned_segments\202540_Session01_camsise.npz,1024,32
202540,Session01,camsise,10,outputs\cleaned_segments\202540_Session01_camsise.npz,1024,32
202541,Session01,karton,0,outputs\cleaned_segments\202541_Session01_karton.npz,1024,32
202541,Session01,karton,1,outputs\cleaned_segments\202541_Session01_karton.npz,1024,32
202541,Session01,karton,2,outputs\cleaned_segments\202541_Session01_karton.npz,1024,32
202541,Session01,karton,3,outputs\cleaned_segments\202541_Session01_karton.npz,1024,32
202541,Session01,karton,4,outputs\cleaned_segments\202541_Session01_karton.npz,1024,32
202541,Session01,karton,5,outputs\cleaned_segments\202541_Session01_karton.npz,1024,32
202541,Session01,karton,6,outputs\cleaned_segments\202541_Session01_karton.npz,1024,32
202541,Session01,karton,7,outputs\cleaned_segments\202541_Session01_karton.npz,1024,32
202541,Session01,karton,8,outputs\cleaned_segments\202541_Session01_karton.npz,1024,32
202541,Session01,karton,9,outputs\cleaned_segments\202541_Session01_karton.npz,1024,32
202541,Session01,karton,10,outputs\cleaned_segments\202541_Session01_karton.npz,1024,32
202541,Session01,camsise,0,outputs\cleaned_segments\202541_Session01_camsise.npz,1024,32
202541,Session01,camsise,1,outputs\cleaned_segments\202541_Session01_camsise.npz,1024,32
202541,Session01,camsise,2,outputs\cleaned_segments\202541_Session01_camsise.npz,1024,32
202541,Session01,camsise,3,outputs\cleaned_segments\202541_Session01_camsise.npz,1024,32
202541,Session01,camsise,4,outputs\cleaned_segments\202541_Session01_camsise.npz,1024,32
202541,Session01,camsise,5,outputs\cleaned_segments\202541_Session01_camsise.npz,1024,32
202541,Session01,camsise,6,outputs\cleaned_segments\202541_Session01_camsise.npz,1024,32
202541,Session01,camsise,7,outputs\cleaned_segments\202541_Session01_camsise.npz,1024,32
202541,Session01,camsise,8,outputs\cleaned_segments\202541_Session01_camsise.npz,1024,32
202541,Session01,camsise,9,outputs\cleaned_segments\202541_Session01_camsise.npz,1024,32
202541,Session01,camsise,10,outputs\cleaned_segments\202541_Session01_camsise.npz,1024,32
202542,Session01,karton,0,outputs\cleaned_segments\202542_Session01_karton.npz,1024,32
202542,Session01,karton,1,outputs\cleaned_segments\202542_Session01_karton.npz,1024,32
202542,Session01,karton,2,outputs\cleaned_segments\202542_Session01_karton.npz,1024,32
202542,Session01,karton,3,outputs\cleaned_segments\202542_Session01_karton.npz,1024,32
202542,Session01,karton,4,outputs\cleaned_segments\202542_Session01_karton.npz,1024,32
202542,Session01,karton,5,outputs\cleaned_segments\202542_Session01_karton.npz,1024,32
202542,Session01,karton,6,outputs\cleaned_segments\202542_Session01_karton.npz,1024,32
202542,Session01,karton,7,outputs\cleaned_segments\202542_Session01_karton.npz,1024,32
202542,Session01,karton,8,outputs\cleaned_segments\202542_Session01_karton.npz,1024,32
202542,Session01,karton,9,outputs\cleaned_segments\202542_Session01_karton.npz,1024,32
202542,Session01,karton,10,outputs\cleaned_segments\202542_Session01_karton.npz,1024,32
202542,Session01,camsise,0,outputs\cleaned_segments\202542_Session01_camsise.npz,1024,32
202542,Session01,camsise,1,outputs\cleaned_segments\202542_Session01_camsise.npz,1024,32
202542,Session01,camsise,2,outputs\cleaned_segments\202542_Session01_camsise.npz,1024,32
202542,Session01,camsise,3,outputs\cleaned_segments\202542_Session01_camsise.npz,1024,32
202542,Session01,camsise,4,outputs\cleaned_segments\202542_Session01_camsise.npz,1024,32
202542,Session01,camsise,5,outputs\cleaned_segments\202542_Session01_camsise.npz,1024,32
202542,Session01,camsise,6,outputs\cleaned_segments\202542_Session01_camsise.npz,1024,32
202542,Session01,camsise,7,outputs\cleaned_segments\202542_Session01_camsise.npz,1024,32
202542,Session01,camsise,8,outputs\cleaned_segments\202542_Session01_camsise.npz,1024,32
202542,Session01,camsise,9,outputs\cleaned_segments\202542_Session01_camsise.npz,1024,32
202542,Session01,camsise,10,outputs\cleaned_segments\202542_Session01_camsise.npz,1024,32
202543,Session01,karton,0,outputs\cleaned_segments\202543_Session01_karton.npz,1024,32
202543,Session01,karton,1,outputs\cleaned_segments\202543_Session01_karton.npz,1024,32
202543,Session01,karton,2,outputs\cleaned_segments\202543_Session01_karton.npz,1024,32
202543,Session01,karton,3,outputs\cleaned_segments\202543_Session01_karton.npz,1024,32
202543,Session01,karton,4,outputs\cleaned_segments\202543_Session01_karton.npz,1024,32
202543,Session01,karton,5,outputs\cleaned_segments\202543_Session01_karton.npz,1024,32
202543,Session01,karton,6,outputs\cleaned_segments\202543_Session01_karton.npz,1024,32
202543,Session01,karton,7,outputs\cleaned_segments\202543_Session01_karton.npz,1024,32
202543,Session01,karton,8,outputs\cleaned_segments\202543_Session01_karton.npz,1024,32
202543,Session01,karton,9,outputs\cleaned_segments\202543_Session01_karton.npz,1024,32
202543,Session01,karton,10,outputs\cleaned_segments\202543_Session01_karton.npz,1024,32
202543,Session01,camsise,0,outputs\cleaned_segments\202543_Session01_camsise.npz,1024,32
202543,Session01,camsise,1,outputs\cleaned_segments\202543_Session01_camsise.npz,1024,32
202543,Session01,camsise,2,outputs\cleaned_segments\202543_Session01_camsise.npz,1024,32
202543,Session01,camsise,3,outputs\cleaned_segments\202543_Session01_camsise.npz,1024,32
202543,Session01,camsise,4,outputs\cleaned_segments\202543_Session01_camsise.npz,1024,32
202543,Session01,camsise,5,outputs\cleaned_segments\202543_Session01_camsise.npz,1024,32
202543,Session01,camsise,6,outputs\cleaned_segments\202543_Session01_camsise.npz,1024,32
202543,Session01,camsise,7,outputs\cleaned_segments\202543_Session01_camsise.npz,1024,32
202543,Session01,camsise,8,outputs\cleaned_segments\202543_Session01_camsise.npz,1024,32
202543,Session01,camsise,9,outputs\cleaned_segments\202543_Session01_camsise.npz,1024,32
202543,Session01,camsise,10,outputs\cleaned_segments\202543_Session01_camsise.npz,1024,32
202544,Session01,karton,0,outputs\cleaned_segments\202544_Session01_karton.npz,1024,32
202544,Session01,karton,1,outputs\cleaned_segments\202544_Session01_karton.npz,1024,32
202544,Session01,karton,2,outputs\cleaned_segments\202544_Session01_karton.npz,1024,32
202544,Session01,karton,3,outputs\cleaned_segments\202544_Session01_karton.npz,1024,32
202544,Session01,karton,4,outputs\cleaned_segments\202544_Session01_karton.npz,1024,32
202544,Session01,karton,5,outputs\cleaned_segments\202544_Session01_karton.npz,1024,32
202544,Session01,karton,6,outputs\cleaned_segments\202544_Session01_karton.npz,1024,32
202544,Session01,karton,7,outputs\cleaned_segments\202544_Session01_karton.npz,1024,32
202544,Session01,karton,8,outputs\cleaned_segments\202544_Session01_karton.npz,1024,32
202544,Session01,karton,9,outputs\cleaned_segments\202544_Session01_karton.npz,1024,32
202544,Session01,karton,10,outputs\cleaned_segments\202544_Session01_karton.npz,1024,32
202544,Session01,camsise,0,outputs\cleaned_segments\202544_Session01_camsise.npz,1024,32
202544,Session01,camsise,1,outputs\cleaned_segments\202544_Session01_camsise.npz,1024,32
202544,Session01,camsise,2,outputs\cleaned_segments\202544_Session01_camsise.npz,1024,32
202544,Session01,camsise,3,outputs\cleaned_segments\202544_Session01_camsise.npz,1024,32
202544,Session01,camsise,4,outputs\cleaned_segments\202544_Session01_camsise.npz,1024,32
202544,Session01,camsise,5,outputs\cleaned_segments\202544_Session01_camsise.npz,1024,32
202544,Session01,camsise,6,outputs\cleaned_segments\202544_Session01_camsise.npz,1024,32
202544,Session01,camsise,7,outputs\cleaned_segments\202544_Session01_camsise.npz,1024,32
202544,Session01,camsise,8,outputs\cleaned_segments\202544_Session01_camsise.npz,1024,32
202544,Session01,camsise,9,outputs\cleaned_segments\202544_Session01_camsise.npz,1024,32
202544,Session01,camsise,10,outputs\cleaned_segments\202544_Session01_camsise.npz,1024,32
202546,Session01,karton,0,outputs\cleaned_segments\202546_Session01_karton.npz,1024,32
202546,Session01,karton,1,outputs\cleaned_segments\202546_Session01_karton.npz,1024,32
202546,Session01,karton,2,outputs\cleaned_segments\202546_Session01_karton.npz,1024,32
202546,Session01,karton,3,outputs\cleaned_segments\202546_Session01_karton.npz,1024,32
202546,Session01,karton,4,outputs\cleaned_segments\202546_Session01_karton.npz,1024,32
202546,Session01,karton,5,outputs\cleaned_segments\202546_Session01_karton.npz,1024,32
202546,Session01,karton,6,outputs\cleaned_segments\202546_Session01_karton.npz,1024,32
202546,Session01,karton,7,outputs\cleaned_segments\202546_Session01_karton.npz,1024,32
202546,Session01,karton,8,outputs\cleaned_segments\202546_Session01_karton.npz,1024,32
202546,Session01,karton,9,outputs\cleaned_segments\202546_Session01_karton.npz,1024,32
202546,Session01,karton,10,outputs\cleaned_segments\202546_Session01_karton.npz,1024,32
202546,Session01,camsise,0,outputs\cleaned_segments\202546_Session01_camsise.npz,1024,32
202546,Session01,camsise,1,outputs\cleaned_segments\202546_Session01_camsise.npz,1024,32
202546,Session01,camsise,2,outputs\cleaned_segments\202546_Session01_camsise.npz,1024,32
202546,Session01,camsise,3,outputs\cleaned_segments\202546_Session01_camsise.npz,1024,32
202546,Session01,camsise,4,outputs\cleaned_segments\202546_Session01_camsise.npz,1024,32
202546,Session01,camsise,5,outputs\cleaned_segments\202546_Session01_camsise.npz,1024,32
202546,Session01,camsise,6,outputs\cleaned_segments\202546_Session01_camsise.npz,1024,32
202546,Session01,camsise,7,outputs\cleaned_segments\202546_Session01_camsise.npz,1024,32
202546,Session01,camsise,8,outputs\cleaned_segments\202546_Session01_camsise.npz,1024,32
202546,Session01,camsise,9,outputs\cleaned_segments\202546_Session01_camsise.npz,1024,32
202546,Session01,camsise,10,outputs\cleaned_segments\202546_Session01_camsise.npz,1024,32
202547,Session02,karton,0,outputs\cleaned_segments\202547_Session02_karton.npz,1024,32
202547,Session02,karton,1,outputs\cleaned_segments\202547_Session02_karton.npz,1024,32
202547,Session02,karton,2,outputs\cleaned_segments\202547_Session02_karton.npz,1024,32
202547,Session02,karton,3,outputs\cleaned_segments\202547_Session02_karton.npz,1024,32
202547,Session02,karton,4,outputs\cleaned_segments\202547_Session02_karton.npz,1024,32
202547,Session02,karton,5,outputs\cleaned_segments\202547_Session02_karton.npz,1024,32
202547,Session02,karton,6,outputs\cleaned_segments\202547_Session02_karton.npz,1024,32
202547,Session02,karton,7,outputs\cleaned_segments\202547_Session02_karton.npz,1024,32
202547,Session02,karton,8,outputs\cleaned_segments\202547_Session02_karton.npz,1024,32
202547,Session02,karton,9,outputs\cleaned_segments\202547_Session02_karton.npz,1024,32
202547,Session02,karton,10,outputs\cleaned_segments\202547_Session02_karton.npz,1024,32
202547,Session02,camsise,0,outputs\cleaned_segments\202547_Session02_camsise.npz,1024,32
202547,Session02,camsise,1,outputs\cleaned_segments\202547_Session02_camsise.npz,1024,32
202547,Session02,camsise,2,outputs\cleaned_segments\202547_Session02_camsise.npz,1024,32
202547,Session02,camsise,3,outputs\cleaned_segments\202547_Session02_camsise.npz,1024,32
202547,Session02,camsise,4,outputs\cleaned_segments\202547_Session02_camsise.npz,1024,32
202547,Session02,camsise,5,outputs\cleaned_segments\202547_Session02_camsise.npz,1024,32
202547,Session02,camsise,6,outputs\cleaned_segments\202547_Session02_camsise.npz,1024,32
202547,Session02,camsise,7,outputs\cleaned_segments\202547_Session02_camsise.npz,1024,32
202547,Session02,camsise,8,outputs\cleaned_segments\202547_Session02_camsise.npz,1024,32
202547,Session02,camsise,9,outputs\cleaned_segments\202547_Session02_camsise.npz,1024,32
202547,Session02,camsise,10,outputs\cleaned_segments\202547_Session02_camsise.npz,1024,32
202548,Session01,karton,0,outputs\cleaned_segments\202548_Session01_karton.npz,1024,32
202548,Session01,karton,1,outputs\cleaned_segments\202548_Session01_karton.npz,1024,32
202548,Session01,karton,2,outputs\cleaned_segments\202548_Session01_karton.npz,1024,32
202548,Session01,karton,3,outputs\cleaned_segments\202548_Session01_karton.npz,1024,32
202548,Session01,karton,4,outputs\cleaned_segments\202548_Session01_karton.npz,1024,32
202548,Session01,karton,5,outputs\cleaned_segments\202548_Session01_karton.npz,1024,32
202548,Session01,karton,6,outputs\cleaned_segments\202548_Session01_karton.npz,1024,32
202548,Session01,karton,7,outputs\cleaned_segments\202548_Session01_karton.npz,1024,32
202548,Session01,karton,8,outputs\cleaned_segments\202548_Session01_karton.npz,1024,32
202548,Session01,karton,9,outputs\cleaned_segments\202548_Session01_karton.npz,1024,32
202548,Session01,karton,10,outputs\cleaned_segments\202548_Session01_karton.npz,1024,32
202548,Session01,camsise,0,outputs\cleaned_segments\202548_Session01_camsise.npz,1024,32
202548,Session01,camsise,1,outputs\cleaned_segments\202548_Session01_camsise.npz,1024,32
202548,Session01,camsise,2,outputs\cleaned_segments\202548_Session01_camsise.npz,1024,32
202548,Session01,camsise,3,outputs\cleaned_segments\202548_Session01_camsise.npz,1024,32
202548,Session01,camsise,4,outputs\cleaned_segments\202548_Session01_camsise.npz,1024,32
202548,Session01,camsise,5,outputs\cleaned_segments\202548_Session01_camsise.npz,1024,32
202548,Session01,camsise,6,outputs\cleaned_segments\202548_Session01_camsise.npz,1024,32
202548,Session01,camsise,7,outputs\cleaned_segments\202548_Session01_camsise.npz,1024,32
202548,Session01,camsise,8,outputs\cleaned_segments\202548_Session01_camsise.npz,1024,32
202548,Session01,camsise,9,outputs\cleaned_segments\202548_Session01_camsise.npz,1024,32
202548,Session01,camsise,10,outputs\cleaned_segments\202548_Session01_camsise.npz,1024,32
202549,Session01,karton,0,outputs\cleaned_segments\202549_Session01_karton.npz,1024,32
202549,Session01,karton,1,outputs\cleaned_segments\202549_Session01_karton.npz,1024,32
202549,Session01,karton,2,outputs\cleaned_segments\202549_Session01_karton.npz,1024,32
202549,Session01,karton,3,outputs\cleaned_segments\202549_Session01_karton.npz,1024,32
202549,Session01,karton,4,outputs\cleaned_segments\202549_Session01_karton.npz,1024,32
202549,Session01,karton,5,outputs\cleaned_segments\202549_Session01_karton.npz,1024,32
202549,Session01,karton,6,outputs\cleaned_segments\202549_Session01_karton.npz,1024,32
202549,Session01,karton,7,outputs\cleaned_segments\202549_Session01_karton.npz,1024,32
202549,Session01,karton,8,outputs\cleaned_segments\202549_Session01_karton.npz,1024,32
202549,Session01,karton,9,outputs\cleaned_segments\202549_Session01_karton.npz,1024,32
202549,Session01,karton,10,outputs\cleaned_segments\202549_Session01_karton.npz,1024,32
202549,Session01,camsise,0,outputs\cleaned_segments\202549_Session01_camsise.npz,1024,32
202549,Session01,camsise,1,outputs\cleaned_segments\202549_Session01_camsise.npz,1024,32
202549,Session01,camsise,2,outputs\cleaned_segments\202549_Session01_camsise.npz,1024,32
202549,Session01,camsise,3,outputs\cleaned_segments\202549_Session01_camsise.npz,1024,32
202549,Session01,camsise,4,outputs\cleaned_segments\202549_Session01_camsise.npz,1024,32
202549,Session01,camsise,5,outputs\cleaned_segments\202549_Session01_camsise.npz,1024,32
202549,Session01,camsise,6,outputs\cleaned_segments\202549_Session01_camsise.npz,1024,32
202549,Session01,camsise,7,outputs\cleaned_segments\202549_Session01_camsise.npz,1024,32
202549,Session01,camsise,8,outputs\cleaned_segments\202549_Session01_camsise.npz,1024,32
202549,Session01,camsise,9,outputs\cleaned_segments\202549_Session01_camsise.npz,1024,32
202549,Session01,camsise,10,outputs\cleaned_segments\202549_Session01_camsise.npz,1024,32
202550,Session01,karton,0,outputs\cleaned_segments\202550_Session01_karton.npz,1024,32
202550,Session01,karton,1,outputs\cleaned_segments\202550_Session01_karton.npz,1024,32
202550,Session01,karton,2,outputs\cleaned_segments\202550_Session01_karton.npz,1024,32
202550,Session01,karton,3,outputs\cleaned_segments\202550_Session01_karton.npz,1024,32
202550,Session01,karton,4,outputs\cleaned_segments\202550_Session01_karton.npz,1024,32
202550,Session01,karton,5,outputs\cleaned_segments\202550_Session01_karton.npz,1024,32
202550,Session01,karton,6,outputs\cleaned_segments\202550_Session01_karton.npz,1024,32
202550,Session01,karton,7,outputs\cleaned_segments\202550_Session01_karton.npz,1024,32
202550,Session01,karton,8,outputs\cleaned_segments\202550_Session01_karton.npz,1024,32
202550,Session01,karton,9,outputs\cleaned_segments\202550_Session01_karton.npz,1024,32
202550,Session01,karton,10,outputs\cleaned_segments\202550_Session01_karton.npz,1024,32
202550,Session01,camsise,0,outputs\cleaned_segments\202550_Session01_camsise.npz,1024,32
202550,Session01,camsise,1,outputs\cleaned_segments\202550_Session01_camsise.npz,1024,32
202550,Session01,camsise,2,outputs\cleaned_segments\202550_Session01_camsise.npz,1024,32
202550,Session01,camsise,3,outputs\cleaned_segments\202550_Session01_camsise.npz,1024,32
202550,Session01,camsise,4,outputs\cleaned_segments\202550_Session01_camsise.npz,1024,32
202550,Session01,camsise,5,outputs\cleaned_segments\202550_Session01_camsise.npz,1024,32
202550,Session01,camsise,6,outputs\cleaned_segments\202550_Session01_camsise.npz,1024,32
202550,Session01,camsise,7,outputs\cleaned_segments\202550_Session01_camsise.npz,1024,32
202550,Session01,camsise,8,outputs\cleaned_segments\202550_Session01_camsise.npz,1024,32
202550,Session01,camsise,9,outputs\cleaned_segments\202550_Session01_camsise.npz,1024,32
202550,Session01,camsise,10,outputs\cleaned_segments\202550_Session01_camsise.npz,1024,32
202551,Session01,karton,0,outputs\cleaned_segments\202551_Session01_karton.npz,1024,32
202551,Session01,karton,1,outputs\cleaned_segments\202551_Session01_karton.npz,1024,32
202551,Session01,karton,2,outputs\cleaned_segments\202551_Session01_karton.npz,1024,32
202551,Session01,karton,3,outputs\cleaned_segments\202551_Session01_karton.npz,1024,32
202551,Session01,karton,4,outputs\cleaned_segments\202551_Session01_karton.npz,1024,32
202551,Session01,karton,5,outputs\cleaned_segments\202551_Session01_karton.npz,1024,32
202551,Session01,karton,6,outputs\cleaned_segments\202551_Session01_karton.npz,1024,32
202551,Session01,karton,7,outputs\cleaned_segments\202551_Session01_karton.npz,1024,32
202551,Session01,karton,8,outputs\cleaned_segments\202551_Session01_karton.npz,1024,32
202551,Session01,karton,9,outputs\cleaned_segments\202551_Session01_karton.npz,1024,32
202551,Session01,karton,10,outputs\cleaned_segments\202551_Session01_karton.npz,1024,32
202551,Session01,camsise,0,outputs\cleaned_segments\202551_Session01_camsise.npz,1024,32
202551,Session01,camsise,1,outputs\cleaned_segments\202551_Session01_camsise.npz,1024,32
202551,Session01,camsise,2,outputs\cleaned_segments\202551_Session01_camsise.npz,1024,32
202551,Session01,camsise,3,outputs\cleaned_segments\202551_Session01_camsise.npz,1024,32
202551,Session01,camsise,4,outputs\cleaned_segments\202551_Session01_camsise.npz,1024,32
202551,Session01,camsise,5,outputs\cleaned_segments\202551_Session01_camsise.npz,1024,32
202551,Session01,camsise,6,outputs\cleaned_segments\202551_Session01_camsise.npz,1024,32
202551,Session01,camsise,7,outputs\cleaned_segments\202551_Session01_camsise.npz,1024,32
202551,Session01,camsise,8,outputs\cleaned_segments\202551_Session01_camsise.npz,1024,32
202551,Session01,camsise,9,outputs\cleaned_segments\202551_Session01_camsise.npz,1024,32
202551,Session01,camsise,10,outputs\cleaned_segments\202551_Session01_camsise.npz,1024,32
202552,Session01,karton,0,outputs\cleaned_segments\202552_Session01_karton.npz,1024,32
202552,Session01,karton,1,outputs\cleaned_segments\202552_Session01_karton.npz,1024,32
202552,Session01,karton,2,outputs\cleaned_segments\202552_Session01_karton.npz,1024,32
202552,Session01,karton,3,outputs\cleaned_segments\202552_Session01_karton.npz,1024,32
202552,Session01,karton,4,outputs\cleaned_segments\202552_Session01_karton.npz,1024,32
202552,Session01,karton,5,outputs\cleaned_segments\202552_Session01_karton.npz,1024,32
202552,Session01,karton,6,outputs\cleaned_segments\202552_Session01_karton.npz,1024,32
202552,Session01,karton,7,outputs\cleaned_segments\202552_Session01_karton.npz,1024,32
202552,Session01,karton,8,outputs\cleaned_segments\202552_Session01_karton.npz,1024,32
202552,Session01,karton,9,outputs\cleaned_segments\202552_Session01_karton.npz,1024,32
202552,Session01,karton,10,outputs\cleaned_segments\202552_Session01_karton.npz,1024,32
202552,Session01,camsise,0,outputs\cleaned_segments\202552_Session01_camsise.npz,1024,32
202552,Session01,camsise,1,outputs\cleaned_segments\202552_Session01_camsise.npz,1024,32
202552,Session01,camsise,2,outputs\cleaned_segments\202552_Session01_camsise.npz,1024,32
202552,Session01,camsise,3,outputs\cleaned_segments\202552_Session01_camsise.npz,1024,32
202552,Session01,camsise,4,outputs\cleaned_segments\202552_Session01_camsise.npz,1024,32
202552,Session01,camsise,5,outputs\cleaned_segments\202552_Session01_camsise.npz,1024,32
202552,Session01,camsise,6,outputs\cleaned_segments\202552_Session01_camsise.npz,1024,32
202552,Session01,camsise,7,outputs\cleaned_segments\202552_Session01_camsise.npz,1024,32
202552,Session01,camsise,8,outputs\cleaned_segments\202552_Session01_camsise.npz,1024,32
202552,Session01,camsise,9,outputs\cleaned_segments\202552_Session01_camsise.npz,1024,32
202552,Session01,camsise,10,outputs\cleaned_segments\202552_Session01_camsise.npz,1024,32
202553,Session01,karton,0,outputs\cleaned_segments\202553_Session01_karton.npz,1024,32
202553,Session01,karton,1,outputs\cleaned_segments\202553_Session01_karton.npz,1024,32
202553,Session01,karton,2,outputs\cleaned_segments\202553_Session01_karton.npz,1024,32
202553,Session01,karton,3,outputs\cleaned_segments\202553_Session01_karton.npz,1024,32
202553,Session01,karton,4,outputs\cleaned_segments\202553_Session01_karton.npz,1024,32
202553,Session01,karton,5,outputs\cleaned_segments\202553_Session01_karton.npz,1024,32
202553,Session01,karton,6,outputs\cleaned_segments\202553_Session01_karton.npz,1024,32
202553,Session01,karton,7,outputs\cleaned_segments\202553_Session01_karton.npz,1024,32
202553,Session01,karton,8,outputs\cleaned_segments\202553_Session01_karton.npz,1024,32
202553,Session01,karton,9,outputs\cleaned_segments\202553_Session01_karton.npz,1024,32
202553,Session01,karton,10,outputs\cleaned_segments\202553_Session01_karton.npz,1024,32
202553,Session01,camsise,0,outputs\cleaned_segments\202553_Session01_camsise.npz,1024,32
202553,Session01,camsise,1,outputs\cleaned_segments\202553_Session01_camsise.npz,1024,32
202553,Session01,camsise,2,outputs\cleaned_segments\202553_Session01_camsise.npz,1024,32
202553,Session01,camsise,3,outputs\cleaned_segments\202553_Session01_camsise.npz,1024,32
202553,Session01,camsise,4,outputs\cleaned_segments\202553_Session01_camsise.npz,1024,32
202553,Session01,camsise,5,outputs\cleaned_segments\202553_Session01_camsise.npz,1024,32
202553,Session01,camsise,6,outputs\cleaned_segments\202553_Session01_camsise.npz,1024,32
202553,Session01,camsise,7,outputs\cleaned_segments\202553_Session01_camsise.npz,1024,32
202553,Session01,camsise,8,outputs\cleaned_segments\202553_Session01_camsise.npz,1024,32
202553,Session01,camsise,9,outputs\cleaned_segments\202553_Session01_camsise.npz,1024,32
202553,Session01,camsise,10,outputs\cleaned_segments\202553_Session01_camsise.npz,1024,32
202554,Session01,karton,0,outputs\cleaned_segments\202554_Session01_karton.npz,1024,32
202554,Session01,karton,1,outputs\cleaned_segments\202554_Session01_karton.npz,1024,32
202554,Session01,karton,2,outputs\cleaned_segments\202554_Session01_karton.npz,1024,32
202554,Session01,karton,3,outputs\cleaned_segments\202554_Session01_karton.npz,1024,32
202554,Session01,karton,4,outputs\cleaned_segments\202554_Session01_karton.npz,1024,32
